num,title,date,answer_x,content,answer_y,depart
5588,"이재권님, 제발 좀 제가 듣고 싶은 답변을 주세요~",2013.03.03,답변완료,"<민원내용>
목록번호 5554   
작성자 신영준  
영종도 주민을 위한 한시적인 통행료 감면, 
법인차량은 무조건 혜택을 받을 수 없다니, 납득이 안간다. 
영종도 주민을 위한 제도적인 장치라면, 
영종도 주민인 내가 혜택을 받아야만 되는 거 아닌가? 
안되는 이유가 매우 궁금하다! 
경기도 소재의 조그마한 법인체 명의로 되어 있는 자동차(카니발)이며, 
그 법인체의 대표이사는 바로 본인이고, 
촐퇴근 뿐 아니라, 업무용으로 늘상 그 본인인 내가 운행하고 유지 관리하는 차량이다.  

<상담답변>   
담당부서 지역개발국 항만공항해양과 
작성자 이재권 
1. 인천 중구로 전입하신 댁내에 항상 행복이 가득하시길 기원하며 귀하께서 제기하신 민원건에 대하여 답변 드리겠습니다.

2. 고속도로 통행료 지원사업은『인천광역시 공항고속도로 및 인천대교 통행료 지원 조례』에 따른 사업으로써 지원대상은 본 조례 제5조 제2항에 지역주민이 소유하는 자가용 차량, 지원 제외대상은 제3항에 영업용, 렌탈 차량 및 법인용 차량으로 규정되어 있으며

3. 예외적으로 개인 자격으로 체결한 개인 리스차량의 경우에는 계약 만료후 소유권이 개인에게 넘어가는 것을 인정하여 계약서 첨부를 통한 확인후 감면카드 신청이 가능하도록 예외규정을 두고 있습니다.

4. 참고로 본 조례는 인천광역시 조례사항으로서 법인차량을 감면대상에 포함 시키려면 조례개정이 선행
(절차: 인천시 도로과 조례개정안 작성 → 인천시의회 조례개정안 의결)되어야 지원이 가능하나 위와 같은 사유로 구에서는 조례 개정 권한이 없는 관계로 귀하께서 제기 하신 민원사항을 인천시 도로과에 건의토록 하겠습니다.

5. 끝으로 귀하께서 보내주신 소중한 의견에 감사드리며 앞으로 주민서비스의 질이 보다 나아지도록 최선의 노력을 기울이겠습니다.

6. 더 자세한 사항이나 궁금하신 것이 있으시면 주관부서인 인천시 도로과또는 중구청 항만공항해양 과로 문의하시기 바랍니다. 
------------------------------------------------------------------------------------- 

이재권 님, 안녕하세요?
저는 귀 구(인천광역시 중구)에 거주하고 있는 구민이라는 사실을 명심하시기 바랍니다.
제발 좀 민원인을 대변하여 관련부서와 상의하시어 좀 더 성의있는 답변을 바라겠습니다.

위 답변과 같이 '도로과에 건의하겠습니다..', 라는 불충분하고 책임없는 답변을 기대하느 게 아니랍니다.
제 민원이 타당성이 있다 간주되면, 당연히 해결하기 위한 노력 뿐 아니라 그 결과를 가지고 와서 답변을 주셔야 하는 게 맞지 않겠습니까?

시 조례를 개정하기 위해 필요한 밑그림을 그려 주셔야 하고, 제가 필요한 부분이 있으면 그 부분 당연히 나서겠습니다.",귀하의 민원상담건은 해당부서에서 기 답변한 사항임을 알려드립니다.,총무국 민원여권과
5588,"이재권님, 제발 좀 제가 듣고 싶은 답변을 주세요~",2013.03.03,답변완료,"<민원내용>
목록번호 5554   
작성자 신영준  
영종도 주민을 위한 한시적인 통행료 감면, 
법인차량은 무조건 혜택을 받을 수 없다니, 납득이 안간다. 
영종도 주민을 위한 제도적인 장치라면, 
영종도 주민인 내가 혜택을 받아야만 되는 거 아닌가? 
안되는 이유가 매우 궁금하다! 
경기도 소재의 조그마한 법인체 명의로 되어 있는 자동차(카니발)이며, 
그 법인체의 대표이사는 바로 본인이고, 
촐퇴근 뿐 아니라, 업무용으로 늘상 그 본인인 내가 운행하고 유지 관리하는 차량이다.  

<상담답변>   
담당부서 지역개발국 항만공항해양과 
작성자 이재권 
1. 인천 중구로 전입하신 댁내에 항상 행복이 가득하시길 기원하며 귀하께서 제기하신 민원건에 대하여 답변 드리겠습니다.

2. 고속도로 통행료 지원사업은『인천광역시 공항고속도로 및 인천대교 통행료 지원 조례』에 따른 사업으로써 지원대상은 본 조례 제5조 제2항에 지역주민이 소유하는 자가용 차량, 지원 제외대상은 제3항에 영업용, 렌탈 차량 및 법인용 차량으로 규정되어 있으며

3. 예외적으로 개인 자격으로 체결한 개인 리스차량의 경우에는 계약 만료후 소유권이 개인에게 넘어가는 것을 인정하여 계약서 첨부를 통한 확인후 감면카드 신청이 가능하도록 예외규정을 두고 있습니다.

4. 참고로 본 조례는 인천광역시 조례사항으로서 법인차량을 감면대상에 포함 시키려면 조례개정이 선행
(절차: 인천시 도로과 조례개정안 작성 → 인천시의회 조례개정안 의결)되어야 지원이 가능하나 위와 같은 사유로 구에서는 조례 개정 권한이 없는 관계로 귀하께서 제기 하신 민원사항을 인천시 도로과에 건의토록 하겠습니다.

5. 끝으로 귀하께서 보내주신 소중한 의견에 감사드리며 앞으로 주민서비스의 질이 보다 나아지도록 최선의 노력을 기울이겠습니다.

6. 더 자세한 사항이나 궁금하신 것이 있으시면 주관부서인 인천시 도로과또는 중구청 항만공항해양 과로 문의하시기 바랍니다. 
------------------------------------------------------------------------------------- 

이재권 님, 안녕하세요?
저는 귀 구(인천광역시 중구)에 거주하고 있는 구민이라는 사실을 명심하시기 바랍니다.
제발 좀 민원인을 대변하여 관련부서와 상의하시어 좀 더 성의있는 답변을 바라겠습니다.

위 답변과 같이 '도로과에 건의하겠습니다..', 라는 불충분하고 책임없는 답변을 기대하느 게 아니랍니다.
제 민원이 타당성이 있다 간주되면, 당연히 해결하기 위한 노력 뿐 아니라 그 결과를 가지고 와서 답변을 주셔야 하는 게 맞지 않겠습니까?

시 조례를 개정하기 위해 필요한 밑그림을 그려 주셔야 하고, 제가 필요한 부분이 있으면 그 부분 당연히 나서겠습니다.","구방발전에 깊은 관심을 가져주시는 구하께 감사드립니다.인천공항고속도로 통행료 감면 지원 조례 일부개정 조례안이2013. 3. 12(화) 10시 인천광역시 의회 건설교통위원회 회의실에서 개최 예정입니다.현재 우리 구는 인천광역시의회 일부개정 조례안을 기다리고 있는 입장이며,더 자세한 사항이나 궁금하신 것이 있으시면 주관부서인 인천시 도로과 032-440-3794로문의하시기 바랍니다.",지역개발국 항만공항해양과
5577,중산동 주민센터 건립 및 공영버스 증차에 대해,2013.02.28,답변완료,"안녕하세요?
저는 중산동 영종힐스테이트 입주민입니다.

다름이 아니라 현재 중산동은 대규모 입주가 진행('13.2월 기준 3,500여세대 입주)되고 있습니다.
그러나 중산동에는 주민자치센터가 없어 운서동 영종동 주민센터를 이용하고 있으나,

중산동에서 주민센터까지 가는 시내버스는 오로지 202번 1대(40분 배차) 뿐이어서 사실 주민센터 이용을 못하고 있으며,

중산동에는 날로 입주민이 증가하고 있는바, 우미2단지 앞쪽(체육공원 옆)에 주민센터 부지가 있는데
언제쯤 중산동 주민센터를 착공하는지 궁금합니다.

아울러, 하늘도시에 운행하는 대중교통은 307, 202번뿐이어서 인천시내 또는 운서동 공항철도를 이용하고자 하는 경우 거의 이용이 불가능한 상황입니다.
따라서, 중구 공영버스(2대 운영중)를 하늘도시로 경우해 주시고 증차를 건의드립니다.


바쁘시지만 답변을 당부드립니다.","새올전자민원창구 민원상담『중산동 주민센터 건립』건에 대해 붙임과 같이 답변하고자 합니다.붙 임 : 새올전자민원창구 민원상담 답변서 1부.  끝.
※ 첨부파일 : 
새올전자민원창구 민원상담 답변.hwp",총무국 총무과
5562,불법주차단속좀 해주세요,2013.02.25,답변완료,"항동7가에서 근무하는 회사원인데요..

롯데마트 항동점 앞부터 현대자동차 출고서 지나서까지 불법주차가 일렬로 되어있는데

왜 단속안합니까?

신호위반 단속해서 과태료만 부과하기만 하구...

시멘트회사 앞 삼거리 그 일대로 불법주차가 만연해 있습니다..

운전하는 많이 방해가 되어 위험합니다.

단속좀 해주세요",이영화님 안녕하십니까?불법 주정차로 불편이 크셨던 점 양해 바랍니다.귀하께서 단속요청하신 지역(롯데마트 항동점 앞부터 현대자동차 출고서 지나서까지)은 인력단속을 하기에는 위험한 지역이라 탑재형 CCTV 차량을 위주로 단속하고 있는 곳입니다.불법주정차 차량으로 인해 불편한 점이 발생하고 있는 것을  다시 한번  주정차 단속반에 통보하여 단속요청하였습니다.앞으로도 교통안전을 위협하는 불법주정차 행위를 지적해 주시면 곧바로 단속자에게 전달하여 해결할 수 있도록 노력하겠습니다.좋은 의견 주신 것을 다시 한번 감사드립니다.,지역개발국 교통운영과
5554,"영종도주민 통행료 감면,  왜 법인차량 예외인가?",2013.02.24,답변완료,"영종도 주민을 위한 한시적인 통행료 감면,

법인차량은 무조건 혜택을 받을 수 없다니, 납득이 안간다.

영종도 주민을 위한 제도적인 장치라면,

영종도 주민인 내가 혜택을 받아야만 되는 거 아닌가?  

안되는 이유가 매우 궁금하다!


경기도 소재의 조그마한 법인체 명의로 되어 있는 자동차(카니발)이며,

그 법인체의 대표이사는 바로 본인이고,

촐퇴근 뿐 아니라, 업무용으로 늘상 그 본인인 내가 운행하고 유지 관리하는 차량이다.","민원인이 원하는 바를 직시 하시어,
적극적이고 성의있는 자세로 답변에 임하시길 바랍니다.",지역개발국 항만공항해양과
5553,"공항철도와의 연계버스 전철, 환승할인 혜택?",2013.02.24,답변완료,"궁금해요!

영종도 주민이 되면서, 

자동차 보다는 대중교통을 이용코저 노력하게 마련인데...

이 마저도 불쾌하기 짝이 없는 경험을 했네요.


어찌하여 공항철도 이용 시,

연계 대중교통과의 환승할인 혜택 적용이 안되는지요?","항상 구정에 많은 관심과 애정을 가져 주시어 감사드리며 질의하신 사항에 대하여 아래와 같이 알려드립니다.  공항철도 서울역 개통과 동시에 시행되고 있는 수도권 통합환승 할인제 시행과 관련하여 현재 같은 철도구간임에도 서울역에서 검암역까지는 환승할인을 적용하고 검암역에서 인천국제공항역에 이르는 구간에 대하여는 환승이 적용되지 않고 있습니다. 이에, 정책관련 부처인 국토해양부에서는 인천공항철도의 전구간 개통을 계기로 민자사업의 특성을 유지하면서 환승불편을 최소화하고자 도시철도와 환승이 가능한 서울역에서 검암역 구간에 대하여 수도권 통합환승할인 요금 적용하고있으나, 검암역 이후 구간은 이용객 수요가 일정수준에 미치지 못한  상태에서 전 구간에 대하여 통합 환승 할인제 시행을 할 경우 공항철도 적자에 따른 국가재정부담이 늘어난다는 이유로 현행과 같이 별도 민자사업 요금체계를 유지하고 있는 것으로 알고 있습니다. 위 내용에 대하여 추가 질문이 있으실 경우 국토해양부 간선철도과(02-2110-8841)로 문의 하시기 바랍니다..,",지역개발국 교통운영과
5548,영종도 주민 고속도로 통행료 지원카드 발급관련,2013.02.22,답변완료,"지난주 영종하늘도시로 이사온 사람입니다.

직장이 서울이다보니 매일같이 북인천을 통해서 자가용 출퇴근을 하고 있습니다.

고속도로 통행료 지원이 된다는 이야기에 별 망설임없이 이사한 것인데,

통행료 지원카드 발급이 일주일이 넘게 지연되는줄은 몰랐네요.

영종동 주민센터 -> 인천 중구청 -> 인천공항 하이웨이 로 이어지는 프로세스상에서

물리적 시간이 소요된다고 감안하여도, 모든것이 전산으로 이루어질텐데 이토록 오랫동안 시간이

소요되는 이유가 납득이 잘 되지 않으며,

무엇보다 시 조례로 보장받는 내용임에도 불구하고, 전입신고후 카드 발급전 발생하는 

고속도로 통행료가 소급적용이 되지 않는다는것이 이해가 가지 않습니다.

금일 해당 기관에 연락을 해도 납득할만한 이야기도 듣지 못했을 뿐만 아니라,

언제쯤 카드를 발급 받을 수 있을지 또한 알수가 없더군요.

해당 내용에 대해서 담당자분의 성의있는 설명이 듣고싶습니다.","1. 먼저 구정에 깊은 관심을 가져 주신 귀하께 감사드립니다. 2. 인천공항고속도로 및 인천대교 통행료 감면은 영종,운서,용유지역주민들의    경제적 부담경감과 생활이동권을 보장하고자 인천광역시 공항고속도로 및    인천대교 통행료 지원조례에 의거 시행해오고 있는 제도입니다. 3. 통행료 감면카드 발급절차에 대하여 말씀드리면, 발급신청은 영종,운서,용유지역    관활동 주민센터(무의지소 포함)에서 수시로 신청을 받고 있고, 구에서는 각 동의    신청자 명단(매주 화,목)을 취합하여 감면카드 제작사에 송부하며, 제작사 측에서는    감면카드를 제작하여 구로 교부하고, 구에서는 이를 다시 각 동 주민센터에 배부하고 있습니다. 4. 위와 같은 업무처리 절차상 어느 정도의 기간이 소요됨을 널리 양해하여 주시기 바라며, 귀하께서    주신 의견을 참고하여 주민편의를 위해 최대한 빨리 감면카드가 발급될 수 있도록 감면카드 제작사 측과    지속적으로 협의하도록 하겠습니다. 5. 기타 문의사항은 항만공항해양과 공항팀(760-6973)으로 연락하여 주시면 성실하게 답변하여 드리겠습니다.",지역개발국 항만공항해양과
5521,영마루공원 풋살경기장 이용료 받아 소음방지시설 갖춰 주세요.,2013.02.17,답변완료,항상 구민 복지를 위해 노력해 주시느라 수고 많으십니다. 저는 얼마전에 영마루공원내 설치되어 있는 풋살경기장 철거 또는 이전을 요청드린 바 있습니다. 답변으로 인천공항공사에서 기증한 시설로 철거가 어렵고 안내판 설치와 풋살경기장 소등시간 조정(언제부터 하시는지?)을 하겠다고 하셨습니다. 잘 아시겠지만 안내판에 쓰여진 문구 아무도 신경쓰지 않는 거 잘 아시죠. 공차는 사람들이야 잠깐식들 와서 신나게 공 뻥뻥 펜스에 차다 가면 스트레스 풀리고 좋겠지요. 하지면 시설주변에 사는 사람은 하루 종일 소음 공해에 시달립니다. 같은 세금 내고 누구는 소음에 시달리고 누구는 신나게 놀고 합리적인 건가요. 시설을 유지할려면 실질적인 소음 저감 대책을 마련해 주셔야 된다고 저는 생각합니다. 고민 좀 해 주세요. 단순히 효과도 없는 형식적인 안내판만 갖다 설치할게 아니라 실질적인 대책을 마련해 주실 것을 간곡히 부탁드립니다.,"새올 전자민원창구 민원상담 접수에 따라 붙임과 같이 답변하고자 합니다.붙 임 1. 민원상담 내용 1부      2. 상담답변 1부. 끝.
※ 첨부파일 : 
상담답변(영마루 풋살장 소음관련).hwp",홍보체육진흥실
5520,예술인 작업실 지원 프로그램 있나요?,2013.02.17,답변완료,"혹시 예술인이나 공예가들 작업실 지원하는 프로그램 있는지 알고싶습니다
시골빈집이나 사용하지 않는 시 구 소유의 건물을 작업실로 활용할수는 없을까요
프로그램이 있다면 자격조건이나 관련정보 소개해주세요","1. 구정에 많은 관심을 가져 주심에 감사드립니다.         2. 귀하가 질의하신 예술인 및 공예가들에 지원에 대하여 우리구의 지원사항에 대하여 붙임과 같이 안내해드리오니 참고하시길 바라오며, 시 소유의 건물을 작업실로 지원하는 방안은 인천문화재단의 ""레지던스프로그램"" 이 있으니 자세한 사항은 인천문화재단 대표전화(032-455-7100)로 문의하시길 바랍니다.         3. 항상 구정발전에 관심을 가져 주셔서 감사합니다.붙  임 : 인천개항장 문화지구 권장시설 및 준권장시설 지원 안내 1부.  끝.
※ 첨부파일 : 
인천개항장 문화지구 권장시설 및 준권장 시설 안내.hwp",총무국 문화예술과
5513,토지대장 소유자확인요청,2013.02.15,답변완료,"수고하십니다.

인천광역시 중구 운북동 1173-1번지에 대하여
인천 영종역사 신축공사 관련하여 
철도시설공단과 계약하여 굴착행위을 하고자 하였으나.

토지등기등본상에  국유지, 관리청(농림수산식품부)로 명기되어있고.
알아보니 과거에 인천중구청에서 철도시설공단에 무상귀속하였으므로
실 소유자는 철도시설공단 이 되었는데.

토지등본상에는 소유자가 철도시설공단이 아닌 국유지, 관리청(농림수산식품부)로 명기되어있어서
공사를 할수없는 상황입니다.(굴착필요서류중 소유자의 직인이 필요합니다)

철도시설공단으로 소유자 변경을 처리해주시거나
안된다면 과거에 무상귀속에 관한 공문등을 근거자료로 요청드립니다.","1. 우리 구정에 대한 귀하의 깊은 관심에 감사를 드리며 요청하신 민원에 대하여 아래와 같이 답변 드립니다.        2. 귀하께서 문의하신 인천광역시 중구 운북동 1173-1번지(국 농림수산식품부)상의 굴착행위신고 관련 토지의 소유자는         - 철도청고시제2002-1호, 철도청고시제2002-55호, 철도청고시제2003-2호 「인천국제공항철도 신공항1~김포공항간(1단계) 노반분야(차량기지 제외) 철도건설사업」으로 실시계획 승인되어 무상 귀속된 토지임을 알려드립니다.         - 토지의 소유자 변경처리는 무상귀속을 받은 한국철도시설공단에서 처리할 사항입니다.       3. 기타 궁금한 사항은 경제지원과 농정팀(032-760-7377)으로 문의하시기 바랍니다.  붙임 : 인천국제공항철도 신공항1~김포공항간 철도청 고시문 1부.  끝.
※ 첨부파일 : 
인천국제공항철도 신공항1 김포공항간 철도건설사업 철도청고시문.pdf",주민생활지원국 경제지원과
5493,불법화물차밤샘주차단속,2013.02.12,답변완료,불법화물차밤샘주차단속을안하는지모르껬네요연안부두일대는전부주차장인가요항운아파트앞해양경찰서가는길라이프아파트주변해양공원입구에스오일정문길조식당앞불법자가용과화물차불법주차를왜단속을안하는지모르겄어요이년가까이다녀도단속차량을보지못했습니다제발부탁드립니다강력한단속을바랍니다,1. 새올 참여마당상담민원 접수번호-201302122130305603호와 관련입니다.        2. 위 호와 관련하여 『붙임』과 같이 답변하고자 합니다.,지역개발국 교통운영과
5492,을왕리 해수욕장 불법 호객행위 및 불법 주차장 문제,2013.02.12,답변완료,"이번 설 연휴에 시부모님과 바람쐬러 을왕리 해수욕장에 다녀와서 기분만 망치고 후회가 되네요 ..

  제가 글쓰기전에 검색을 해봤습니다.. 을왕리 관련 민원이 어제오늘일이 아닌데 

  도대체 왜 개선이 안되고 있는 건가요 ?? 무슨 노력을 하셨는지?? 일을 하고 있는겁니까??

  해수욕장 상인들 관리하나 제대로 못하면서 국제관광도시는 무슨 .지나가는 개가 웃겠네요 

  거기 상인들은 뭘 믿고 단체로 무개념 행동을 하는 것인지요 ..

   설 당일날 바다를 잠시 보기위해서 식당 앞쪽에 주차를 하니 

   ( 일부러 식당들 바로 앞이 아닌 이동 화장실 있는 공터 쪽에 주차를 했고 ,설 당일
     오전 시간이어서 차도 없었습니다 .)

    1 . 득달같이 달려와서 ,, 밥 안먹을꺼면 차빼라 여긴 식당 주차장이다..
        잠깐 세운다고 얘기했으나 차빼라 ..여긴 개인땅이라며 목소릴 높이고 
         말이 전혀 안통합니다.
    2. 식당 앞을 지날때마다 식당마다 상인들이 나와서 주행중인 차 앞을 가로 막고 하트를 그리고 
        차를 때리고 호객 행위가 난리도 아닙니다.
      ( 이러다가 차와 조금이라도 접촉이 있으면 사고라고 바로 드러 눕겠지요 ?? 차 앞을 가로막는 
         행위 상당히 위험합니다.. )

    3. 제대로된 공용 주차장도 ( 유료 주차장이라도 )없는 해수욕장 .. 

   기분좋게 나들이 갔다가 최악의 기분으로 돌아왔습니다..기분 아주 더럽습니다..

   경포대 해운대 등등 유명 해수욕장 이나 관광지 다 다녀 봤어도 이렇게 개념없고 

    몰지각한 상인들은 처음봅니다.

   외국인 관광객들이 이런걸 본다고 생각하면,,창피해서 얼굴이 화끈 거리네요. 

   거기 상인들이 모두 공무원 가족들이라 봐주기 하는 겁니까??

   몇 년 전부터 계속 제기되어온 민원처리 하나 못하고 상인들에게 휘둘리는 인천이 

   무슨 광역시 이며 국제관광도시 라는 건지 ..  정말 기가찹니다.

   몇 년 전부터 지금까지 을왕리 문제 관련 해서 중구청에서는 어떤 일을 추진 하셨는지요

   공무원들을 그때 그때 앵무새 같이 똑같은 답변만 하다가 다른곳으로 인사발령 나면 그만입니까??

   상인들 불법 호객행위와 불법 주차창 문제에 관해서 어떠한 제재도 못하고 ,,

   공무원들은 그저 손 놓고 볼 수밖에 없습니까?? 왜 단속을 안하는 겁니까??

   너무너무 기분이 나쁘고 어이가 없어서 생전 처음으로 민원글 써봅니다.. 

   불법 호객행위와 불법 주차창 문제 확실한 대책과 답변바랍니다.

   책상앞에서 맨날 똑같은 답변 복사해서 올리지 마시고 .. 제대로 일처리 하세요","중구를 찾아주시고 구정업무에 관심을 가져주심에 대해 감사를 드립니다.먼저 즐거워야할 나들이에 주차 문제 등으로 불쾌감을 드린 점에 대하여 깊은 사과의 말씀을 드립니다.현재 을왕리 해수욕장 주변은 용유무의 개발단지로 토지매입을 통한 공영주차장 조성이 어려워 우리 구에서는 개인 사유지를 임차(전세)하여 임시공영주차장으로 운영(무료) 중에 있습니다. 임시공영주차장은 붙임 위치도를 참고하여 주시기 바라며 해수욕장 주변에 관광객들의 불편사항이 발생치 않도록 관계부서와 협의하여 해결해 나가도록 하겠습니다.-------------------------------------------------------------------------------------------------------------[협조부서] : 용유출장소 [답변일자] : 2013-02-14 17:38:28[작성자] : 황인규 [전화번호] : 032-760-6818 [이메일] : eggrain@korea.kr[답변내용] : 1. 먼저, 을왕리해수욕장 방문 중에 심려를 끼쳐 드린 점 사과드립니다.       2. 귀하께서 지적하여 주신 을왕리해수욕장 주변 업소들의 호객행위에 대하여 인지하고 있으며, 이에 용유파출소 등 유관기관 및 상가번영회, 업소 등과 간담회를 개최하여 영업자 스스로 준수사항을 이행할 수 있도록 사전 지도를 실시하는 등 호객행위근절에 관한 대책을 마련하고 있습니다.        3. 아울러,  동 지역에 대한 주기적인 지도 순찰을 강화하여 귀하께서 겪으신 불미스러운 일이 발생하지 않도록 최선을 노력을 기울이겠습니다.      4. 기타 궁금하신 사항은 용유출장소 환경위생팀(☎760-6818)으로 문의하여 주시기 바랍니다. 감사합니다.  끝.-------------------------------------------------------------------------------------------------------------[협조부서] : 지역개발국 도시개발과 [답변일자] : 2013-02-19 14:15:24[작성자] : 강소현 [전화번호] : 032-760-7585 [이메일] : [답변내용] : 새올전자민원 - 접수번호 201302121815575602 와 관련하여 아래와 같이 답변하고자 합니다.         □ 답변 내용안녕하십니까?중구청 구유임야 담당자입니다.우선 을왕리해수욕장 이용에 불편을 느끼신 점에 대하여 사과의 말씀을 전해드립니다.민원인께서 말씀하신 부지는 중구청 소유의 토지(지목상 임야)로 공유재산 관계법령상 행정재산으로 분류되며 이는 사용(수익)허가를 득하지 않고는 사용할 수 없습니다.하지만 우리 구에서는 을왕리해수욕장 내 주차장 부족등을 감안하여 관광객들의 편의를 위해 구유임야를 개방하여 모두가 이용할 수 있도록 관리 중입니다.그러나 일부 식당들의 과도한 호객행위와 그에따른 근거없는  주차제한행위로 인해 민원이 제기되어 이를 개선하고자 음식점 인허가 담당기관인 용유출장소에 집중단속강화를 지시하였고 구에서도 여러차례 문제업소에 방문하여 주차제한행위에 대한 경고를 내린 상황입니다.앞으로도 해당 공터에 주변 업소 고객만을 주차하게 하는 행위에 대해서는 해당 영업행위를 허가(신고)하여 행정지도감독 및 행정처분을 담당하고 있는 용유출장소와  합동으로 계도하여 이용객들이 불편을 겪지 않도록 지도단속을 강화하겠습니다.불편을 드린 점 다시 한번 사과드립니다.  끝.
※ 첨부파일 : 
임시공영주차장 위치도.hwp",지역개발국 교통운영과
5491,옥외광고물(채널형 간판)에 관한 문의,2013.02.12,답변완료,"안녕하십니까 SK텔레콤 간판 시공업체 (주)신성싸인입니다.

다름이 아니옵고 금번 인천 중구 인현동 SK텔레콤 Tworld 간판 리모델링 공사와 관련하여

Tworld 입체형 채널 간판 규격이 5m*0.6m입니다

해당 간판에 대하여 5㎡ 이하 규격으로 허가/신고 제외 대상건으로 분류되었습니다.

 - 혹시 허가 접수를 하여 허가증 교부를 받을수 없는지 문의드립니다.
 - 허가접수 불가시  허가/신고 제외 대상에 대한 명확한 이유 및 답변 부탁드립니다.","1. 우리 구정에 대한 귀하의 깊은관심에 감사를 드리며 요청하신 민원에 아래과 같이 답변드립니다.2. 귀 업체에서 문의하신 가로형 간판의 규격 5m*0.6m는 옥외광고물 등 관리법시행령 제5조 제1항 제1호 규정에   따라 5제곱미터 미만으로 네온류, 전광류를 사용하지 않을 경우 신고대상이 아님을 알려드립니다.3. 기타 궁금하신 사항은 도시개발과 도시경관팀(760-7502)으로 문의하시기 바랍니다.",지역개발국 도시개발과
5480,영종 동사무소 불친절 신고에 관한 건,2013.02.09,답변완료,"2/8 09:00 인감 증명 발급을 위하여, 영종 동사무소 방문함.
    09:05 주차 공간이 부족하여, 공사 현장 부근 양해를 구하고, 주차하였다고, 빠른 발급 요청함.
    09:10 담당 공무원이 처음하는 업무라, 시간이 좀 걸린다고, 답변 받음.    
    09:20 차량 이동 주차 시켜달라고, 차량에 있던 배우자한테 연락을 받음.
    09:25 차량 이동 주차 시키고, 담당 공무원에 언제쯤 되냐고 문의함.
    09:40 인감 증명 1통 및 주민 등록 등본 1통 발급 받음.

(불편 사항) 1. 담당 공무원 (좌석 위치 : 입구에서, 등본계 좌측 1번) 의 사전 업무 교육을 통한
                신속한 발급 처리가 필요함.
           2. 당일, 인감 증명 발급시, 바로 옆, 민원인과 다른 공무원간의 마찰이 발생하여,
              보기 좋지 못하였음. 얘기인 즉, 민원인은 등본 발급계 담당 여직원이 좀 더 친절하게
                응대해 주기를 요청하였고, 담당 여직원은 자신은 잘못한 게 없다는 식의 얘기였고, 
              또한, 민원인의 말 한마디에 끝까지, 항변하여, 민원인이 더욱 화가 나서, 불만을 
                토로함. 이에, 좀 더 민원인에 대해 권위적인 자세 보다는 친절한 자세가 필요함.
           3. 감면 카드 담당 여자분은 이전, 카드 발급시, 담당 공무원의 사적인 전화 통화로, 
              상당 오랜시간 대기하다, 감면 카드 신청을 하게 됨. 더우기, 오래 기다리게 해서 
                죄송합니다 란 말 한마디 없이 발급 신청에 들어가, 황당했음.
           4. 11:50 분 인데도, 불구하고, 점심시간을 이유로, 등본계 1-2명의 직원만 남기고, 
              자리를 비워, 민원인의 불편이 증가함. 

(개선 사항) 1. 좀 더 신속하고, 친절한 민원 처리
             2. 빠른 공사 진행을 통한 민원 주차 공간 확보 혹은 임시 주차 라인 확보
             3. 개인적인 통화는 별도의 시간을 이용하여, 하도록 주의 조치 요함.
           4. 중식 시간시에도, 별도의 등본계 인원을 확보하여, 민원 폭주에 대비함.

영종 하늘 도시는 외지에서, 많은 입주민이 이사하여, 주거하는 공간 입니다.
이전의 오래전, 관행으로, 행정 서비스가 이루어진다면, 이 같은 민원이 제기되어, 해당 동사무소 이미지에 지장을 초래할 수 있는 바, 별도의 제도적인 보완이 필요하다고 봅니다.
가급적 빠른 개선 처리 요청 드립니다. 수고 하십시요.","안녕하십니까? 엄경호님!먼저 우리 동에서 민원처리과정에 느끼셨던 불쾌감에 진심으로 사과말씀드리오며, 향후 동일한 일이 재발되지 않도록 직원 친절교육 등 적극 노력할 것을 약속드리며 넓은 이해를 부탁드립니다.우리 동에서는 친절, 정확, 신속한 민원처리를 최우선 목표로 강조하고 있으나, 최근 하늘도시 전입신고 폭주 및 영종복합청사 별관 공사 관계로 민원주차 공간이 부족하게 되고, 많은 민원을 처리하다 보니 담당자가 충분한 서비스를 제공하지 못하여 결과적으로 불편을 끼치게 된 것 같습니다. 민원인께서 말씀하신대로 우리 동 직원의 천절교육 강화 및 민원만족도 제고를 위하여 최선을 다하고자며, 민원인께서 우리 동에 방문하실 때 주차에 불편함이 없이 공사가 진행될 수 있도록 구청 재무과에 요청하도록 하겠습니다.아무쪼록 민원인께 불쾌감을 드려 다시 한번 사과드립니다.",영종동
5475,영종도 내 운남동 운중로 65번길 보수 요청,2013.02.07,답변완료,"운중로 65번길 주택에 사는 주민 입니다.
65번길 위 언덕길 배수로가 주저 앉아 있고 길이 파이고 굴골이 많아 자전거나 자동차가 운행하기가 매우 
위험하고 자동차가 배수로로 빠질 것 같아요.
도로 보수 좀 해주시면 감사 하겠습니다.",1. 우리 구의 행정 발전을 위한 관심에 먼저 감사드립니다.        2. 귀하께서 말씀하신 운남동 운중로 65번길 일원 도로는 개발행위허가를 얻어 조성한  단지내 사도로써 우리 출장소에서는 이 시설물에 대한 종합적인 보수공사는 곤란합니다.        3. 하지만 우리 소에서는 최소한의 차량통행을 위하여 파손상태가 심각한 도로맨홀에 대한 보수공사를 시행하였사오니 차량안전사고 예방을 위하여 도로시설물 유지관리에 만전을 기하여 주시기 바랍니다.  끝.,영종출장소
